,Children,Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Churn_Yes
4298,1,81,28181.92,14.55246,119.9897,1439.519609,0,0,1,0,0,0,0,1,0,1,0,1
4299,0,74,11222.72,9.517804,164.9889,1104.302871,0,0,1,0,0,1,0,0,0,1,0,1
4300,1,24,21966.39,1.649887,137.5165,490.5057336,0,0,1,0,0,1,0,0,0,1,0,0
4301,0,25,49718.59,25.46342,182.4608,2585.068343,0,0,1,0,1,0,0,0,0,1,0,0
4302,0,55,29622.06,12.69881,174.9755,1469.854845,0,0,1,0,0,1,0,0,1,0,0,0
4303,2,62,37251.6,2.865504,187.6094,1123.372604,0,0,1,0,0,0,1,0,1,0,0,1
4304,4,89,61571.39,4.661936,127.4421,946.0176525,0,1,0,1,0,0,0,0,1,0,0,0
4305,4,77,10744.48,20.10599,187.6094,2595.464531,0,1,0,1,0,0,0,0,0,1,0,1
4306,0,77,33654.79,7.633263,152.4555,1357.166073,0,1,0,0,0,0,0,1,0,1,0,1
4307,5,57,38396.0,19.9534,127.4586,2098.351216,0,1,0,0,0,1,0,0,0,1,0,0
4308,3,50,13226.92,2.141515,277.6513,1094.028517,1,0,0,0,0,0,0,1,0,1,0,1
4309,3,35,46770.27,7.294292,134.9801,983.0214047,0,1,0,0,0,0,1,0,0,1,0,0
4310,2,64,54315.92,14.69884,137.4698,1705.410653,0,0,1,1,0,0,0,0,1,0,0,0
4311,1,79,31063.83,3.260154,255.1555,887.9936218,0,1,0,1,0,0,0,0,1,0,0,1
4312,0,87,13470.92,15.05177,149.9778,1281.098493,0,1,0,0,0,0,1,0,1,0,0,0
4313,1,57,114390.3,9.564915,257.6513,1984.206498,0,0,1,0,0,0,1,0,1,0,0,0
4314,0,65,94296.35,3.23817,147.4713,443.3624779,0,1,0,0,0,0,1,0,1,0,0,1
4315,0,38,66409.47,1.865935,159.965,514.9287886,0,0,1,0,0,0,1,0,0,1,0,1
4316,4,52,82955.59,15.10612,107.4958,2006.056116,0,0,1,0,0,0,1,0,0,1,0,0
4317,0,83,41557.24,11.12611,147.4738,978.1726612,0,1,0,0,1,0,0,0,1,0,0,0
4318,4,42,15762.73,14.40375,235.1417,2394.464952,0,0,1,0,1,0,0,0,0,1,0,1
4319,1,76,54883.0,9.121337,112.4551,770.7911152,0,0,1,0,0,0,0,1,0,1,0,0
4320,1,27,39224.01,1.11588,232.652,891.6297776,1,0,0,0,1,0,0,0,1,0,0,1
4321,0,37,88324.05,5.126165,127.4887,703.0576657,0,1,0,1,0,0,0,0,1,0,0,0
4322,4,81,46472.71,13.61148,199.9902,2072.299479,0,1,0,0,0,0,0,1,1,0,0,0
4323,2,45,114051.7,21.72968,127.5112,2087.790899,0,1,0,0,1,0,0,0,0,1,0,0
4324,0,74,47866.24,7.283667,230.1051,1064.970201,0,1,0,0,1,0,0,0,1,0,0,1
4325,0,37,47862.33,5.560793,162.4608,1246.154559,1,0,0,0,0,0,1,0,1,0,0,1
4326,2,54,23513.12,6.246694,79.97886,638.1637463,1,0,0,0,0,1,0,0,0,1,0,0
4327,0,24,2781.14,5.682535,207.4974,942.7449518,0,0,1,0,1,0,0,0,1,0,0,0
4328,2,20,10325.85,4.51753,252.6378,1187.095148,1,0,0,0,1,0,0,0,0,1,0,1
4329,0,40,58142.74,4.723073,159.965,660.1932315,1,0,0,0,0,0,1,0,1,0,0,0
4330,2,72,26965.24,3.656765,184.9785,780.9545758,0,0,1,1,0,0,0,0,0,1,0,1
4331,2,79,22380.45,1.946824,210.127,654.0700617,1,0,0,0,0,0,1,0,1,0,0,1
4332,4,85,37525.01,5.111561,160.0122,678.2091311,1,0,0,0,0,0,1,0,1,0,0,0
4333,3,72,12845.65,12.70316,149.9621,1337.6353,1,0,0,0,0,0,1,0,1,0,0,0
4334,0,48,54174.87,1.347728,139.965,767.0616095,0,0,1,0,0,0,1,0,0,0,1,0
4335,8,33,38877.66,13.19063,162.4833,2119.656047,0,1,0,0,0,0,1,0,0,1,0,0
4336,1,22,96925.17,21.42226,139.9875,2520.720283,0,0,1,0,0,1,0,0,0,1,0,0
4337,8,23,130732.2,6.186286,150.007,1165.027263,1,0,0,1,0,0,0,0,0,1,0,0
4338,1,71,65207.61,3.922369,129.995,564.188439,1,0,0,0,0,1,0,0,1,0,0,1
4339,2,78,65564.74,13.21733,230.1051,1599.616413,0,0,1,1,0,0,0,0,1,0,0,1
4340,9,43,40034.32,9.938448,149.9621,1390.888939,1,0,0,0,1,0,0,0,1,0,0,0
4341,2,52,42523.79,12.12501,139.9816,1419.040968,1,0,0,1,0,0,0,0,1,0,0,1
4342,1,86,38499.66,15.10828,200.1652,1740.076162,0,0,1,0,0,0,1,0,0,1,0,1
4343,8,54,18231.63,11.19005,117.4835,1380.517356,1,0,0,0,1,0,0,0,1,0,0,0
4344,1,44,16314.59,12.18592,127.4601,1638.620437,0,0,1,0,0,0,1,0,0,1,0,0
4345,2,74,18620.8,17.95225,139.965,2190.039608,0,0,1,1,0,0,0,0,0,1,0,1
4346,1,74,44526.16,19.78766,164.9785,2396.551383,0,1,0,0,0,0,1,0,1,0,0,0
4347,4,48,23184.49,11.20643,159.9642,1452.316701,1,0,0,0,0,0,0,1,0,1,0,0
4348,0,81,38363.26,2.582668,164.9715,866.3476333,0,0,1,0,0,0,1,0,1,0,0,1
4349,0,83,57119.13,8.152935,124.9781,722.8531617,0,0,1,0,0,0,1,0,0,1,0,0
4350,1,68,45125.98,5.402848,215.1591,1445.492967,0,0,1,0,0,1,0,0,1,0,0,1
4351,7,53,24050.09,7.969762,232.624,1848.363566,0,0,1,1,0,0,0,0,0,1,0,1
4352,3,54,20489.38,6.106821,107.4958,1149.045043,0,0,1,0,0,0,0,1,1,0,0,0
4353,1,41,18014.85,6.463724,157.4836,742.5950937,0,0,1,0,0,0,1,0,1,0,0,0
4354,10,32,36377.21,8.285158,277.6513,1824.879678,0,0,1,0,0,0,1,0,1,0,0,1
4355,1,27,11737.67,17.7076,222.65,2217.378277,1,0,0,1,0,0,0,0,0,1,0,0
4356,0,47,49662.82,31.81602,129.9763,2977.360531,1,0,0,0,0,1,0,0,1,0,0,0
4357,3,50,21902.4,23.55037,127.482,2097.12893,1,0,0,0,0,0,0,1,1,0,0,0
4358,3,26,20223.8,22.30566,182.4538,2313.442726,0,1,0,0,0,1,0,0,0,1,0,1
4359,2,89,63155.68,9.975367,172.4705,1476.916161,1,0,0,0,0,0,0,1,1,0,0,1
4360,4,40,26048.51,1.358678,230.1051,861.1555834,0,1,0,0,1,0,0,0,0,1,0,1
4361,0,83,8568.21,2.222289,184.9853,497.5901263,1,0,0,0,1,0,0,0,1,0,0,1
4362,0,71,25590.46,7.028485,194.9744,896.0733804,0,0,1,0,0,1,0,0,0,1,0,1
4363,2,89,4025.77,19.04207,267.6647,2183.450856,0,0,1,0,0,1,0,0,1,0,0,1
4364,3,25,48360.48,7.848542,265.147,1478.745798,0,1,0,1,0,0,0,0,0,1,0,1
4365,1,40,44309.72,7.539374,187.4673,1531.68836,0,0,1,0,0,0,0,1,1,0,0,1
4366,0,36,60010.8,11.07238,164.9853,1837.391501,0,0,1,0,1,0,0,0,0,1,0,1
4367,3,70,89882.52,11.86797,242.6143,1597.444059,1,0,0,1,0,0,0,0,0,1,0,1
4368,3,81,86374.11,7.649477,194.9699,956.2196954,0,1,0,0,1,0,0,0,1,0,0,0
4369,3,70,34260.52,16.60351,230.1051,1981.140361,0,1,0,0,0,1,0,0,0,1,0,0
4370,4,74,27361.04,4.030411,159.9476,1097.688317,1,0,0,0,0,0,0,1,0,1,0,1
4371,2,79,76126.58,14.34892,255.1555,1874.421389,0,0,1,1,0,0,0,0,0,1,0,1
4372,2,66,31680.85,19.30476,215.1591,2668.981332,1,0,0,1,0,0,0,0,0,1,0,1
4373,6,38,31239.87,8.584144,112.4844,1077.237101,0,1,0,1,0,0,0,0,0,1,0,0
4374,4,25,30324.88,1.849221,152.4907,778.5344798,1,0,0,0,0,1,0,0,0,1,0,1
4375,2,34,134838.8,9.51775,200.1323,1892.444874,0,1,0,1,0,0,0,0,0,1,0,1
4376,0,42,33471.07,6.708628,197.4702,1390.143881,0,0,1,0,0,0,0,1,1,0,0,1
4377,4,79,40869.93,10.28653,267.6647,1560.396967,0,1,0,0,0,0,0,1,1,0,0,1
4378,2,26,60826.49,11.32663,127.4887,1308.744827,0,1,0,0,0,0,1,0,1,0,0,0
4379,1,83,32783.94,6.574699,149.9845,877.990892,0,1,0,0,0,0,1,0,0,1,0,0
4380,4,86,16711.49,1.126364,200.1185,1015.130356,1,0,0,0,0,1,0,0,0,1,0,1
4381,2,55,49993.51,6.91807,147.4783,837.0503656,0,1,0,0,0,1,0,0,0,1,0,0
4382,1,31,29539.51,18.32428,157.4836,1747.20978,1,0,0,0,0,1,0,0,1,0,0,0
4383,1,55,45243.63,22.98475,207.6094,2350.571509,0,0,1,0,0,0,0,1,1,0,0,1
4384,1,87,15160.7,6.31339,187.4673,1324.19186,1,0,0,1,0,0,0,0,0,1,0,1
4385,1,84,42037.97,10.03914,124.9935,896.0387666,0,0,1,0,1,0,0,0,0,1,0,0
4386,1,48,34590.21,17.77264,139.965,2229.782748,0,0,1,1,0,0,0,0,0,1,0,0
4387,0,21,1193.66,21.50913,207.4811,2422.231415,0,0,1,0,0,1,0,0,0,1,0,1
4388,4,42,10093.3,20.88324,105.011,2027.833188,0,0,1,1,0,0,0,0,0,1,0,0
4389,3,82,38056.65,15.95966,167.4847,2158.69019,0,0,1,1,0,0,0,0,1,0,0,0
4390,2,31,48432.85,1.925345,194.9663,1183.751805,1,0,0,0,0,0,0,1,0,1,0,1
4391,3,19,57992.91,5.698156,235.1591,1325.472004,0,0,1,1,0,0,0,0,0,1,0,1
4392,1,30,74373.82,4.225661,192.4885,693.5913883,1,0,0,0,1,0,0,0,1,0,0,0
4393,2,25,79402.83,21.19498,235.1591,2458.677481,0,1,0,0,1,0,0,0,0,0,1,0
4394,3,26,30421.01,23.04458,159.9512,2218.850381,1,0,0,0,0,1,0,0,1,0,0,0
4395,0,57,66698.79,9.900853,222.6281,1880.847695,0,0,1,1,0,0,0,0,0,1,0,1
4396,0,56,18275.19,1.15025,164.9715,830.9443469,0,0,1,0,1,0,0,0,1,0,0,0
4397,0,89,40406.98,3.794103,92.5018,346.0280123,0,0,1,1,0,0,0,0,0,1,0,0
4398,1,84,45874.19,7.579193,182.4433,1275.031579,0,0,1,0,1,0,0,0,1,0,0,1
4399,5,56,6327.17,10.44433,147.4738,1164.755978,1,0,0,1,0,0,0,0,1,0,0,0
4400,1,52,76765.17,10.35635,159.9512,1114.676099,0,0,1,0,0,1,0,0,0,1,0,0
4401,0,78,28326.47,4.908846,134.9509,482.2768453,0,1,0,0,0,1,0,0,0,1,0,0
4402,0,33,42506.46,2.637164,179.9476,581.3197743,0,1,0,0,0,0,1,0,0,1,0,0
4403,1,48,8874.14,8.547698,179.9794,1066.677081,0,0,1,0,1,0,0,0,0,1,0,0
4404,0,70,17844.64,7.465071,222.6326,1559.606858,0,1,0,1,0,0,0,0,1,0,0,1
4405,3,87,34923.5,2.681114,207.4811,755.4687511,1,0,0,0,0,0,1,0,0,1,0,1
4406,0,49,156571.0,2.780152,124.9781,311.8065152,0,1,0,0,0,0,1,0,1,0,0,1
4407,3,37,29101.96,6.979961,159.9512,866.4850145,0,1,0,0,0,1,0,0,1,0,0,1
4408,3,18,57578.24,5.436971,179.9476,869.9774936,1,0,0,0,0,0,0,1,1,0,0,1
4409,1,70,55903.55,8.671709,152.4884,1086.818163,0,0,1,0,0,0,1,0,0,1,0,1
4410,2,51,18970.04,13.84934,169.9447,1456.422162,1,0,0,0,1,0,0,0,1,0,0,0
4411,1,29,37947.15,4.055418,149.9928,1002.424825,0,0,1,1,0,0,0,0,1,0,0,0
4412,0,29,88219.46,13.00557,94.97283,1618.779462,0,0,1,0,1,0,0,0,1,0,0,0
4413,1,29,39719.11,6.92143,157.4698,820.9054953,1,0,0,0,1,0,0,0,0,1,0,0
4414,3,89,20456.18,8.324816,92.5018,809.618878,0,0,1,0,0,0,0,1,0,1,0,1
4415,3,76,42529.4,3.985217,149.9915,583.5711218,1,0,0,0,0,1,0,0,1,0,0,0
4416,6,19,77498.99,16.27572,187.5139,2141.951697,0,1,0,0,0,0,0,1,1,0,0,0
4417,2,26,14345.87,21.52164,159.9349,2150.01852,0,1,0,0,0,1,0,0,0,0,1,0
4418,6,21,36562.75,7.332162,139.9979,1207.587701,0,0,1,1,0,0,0,0,0,1,0,0
4419,1,77,1143.18,3.318059,152.4884,625.201163,0,1,0,0,0,1,0,0,0,1,0,0
4420,1,29,41079.27,3.059231,117.4392,955.1927172,0,0,1,0,0,0,0,1,1,0,0,0
4421,1,33,8995.08,15.1242,255.1555,2057.979176,0,1,0,0,0,1,0,0,0,1,0,1
4422,1,21,40941.58,9.49754,177.6508,1432.135681,1,0,0,0,0,0,1,0,1,0,0,1
4423,0,73,87527.27,15.22417,172.5034,1570.995815,0,0,1,0,0,0,1,0,0,1,0,1
4424,1,75,5678.51,1.970645,139.9349,856.222981,1,0,0,1,0,0,0,0,0,1,0,0
4425,1,77,15876.36,1.78963,119.9568,816.0468833,0,0,1,0,0,0,1,0,0,1,0,0
4426,7,73,35665.19,7.007574,179.9476,941.4829653,1,0,0,0,1,0,0,0,1,0,0,1
4427,0,62,2772.21,7.457111,220.1323,1109.681229,1,0,0,0,0,0,0,1,1,0,0,1
4428,2,35,9121.25,12.44495,235.1591,1747.993101,0,0,1,0,0,1,0,0,1,0,0,1
4429,2,24,22041.68,5.147213,154.9618,1394.025763,0,1,0,0,1,0,0,0,0,1,0,1
4430,1,18,11574.18,2.382538,187.6422,788.1036301,1,0,0,1,0,0,0,0,1,0,0,1
4431,4,26,35553.18,8.454096,107.482,1383.139451,0,0,1,0,1,0,0,0,1,0,0,0
4432,3,21,46506.9,2.176948,130.0064,681.4206312,1,0,0,0,1,0,0,0,1,0,0,0
4433,0,85,28522.56,12.36516,169.9447,1208.822377,0,1,0,1,0,0,0,0,0,1,0,0
4434,2,32,8641.78,4.023413,184.9496,1225.408596,0,0,1,0,0,0,1,0,1,0,0,1
4435,3,63,38737.86,1.709971,172.4441,479.5519429,0,1,0,0,0,0,1,0,1,0,0,1
4436,3,40,38294.57,8.209844,164.9853,1635.02715,0,0,1,0,0,0,0,1,1,0,0,1
4437,5,31,10046.87,3.713732,194.9744,827.2524803,1,0,0,0,0,0,1,0,1,0,0,1
4438,3,66,23693.41,10.42522,172.4705,1619.969692,0,1,0,0,0,0,1,0,1,0,0,1
4439,1,72,61617.28,4.849803,182.4833,679.3728327,0,0,1,1,0,0,0,0,0,1,0,0
4440,0,42,26577.44,14.47965,192.4404,1617.050793,0,1,0,1,0,0,0,0,0,1,0,0
4441,7,64,57546.52,1.081032,230.1344,924.0234298,0,0,1,0,1,0,0,0,0,1,0,1
4442,1,27,62893.96,21.36386,115.0021,1999.438675,0,0,1,0,0,0,1,0,1,0,0,0
4443,2,74,25376.01,12.45303,137.4684,1313.657019,1,0,0,0,1,0,0,0,0,1,0,0
4444,4,45,19623.2,9.05217,167.4564,1042.770459,1,0,0,1,0,0,0,0,1,0,0,0
4445,1,57,23188.83,1.210715,159.965,347.446058,0,0,1,0,0,0,1,0,1,0,0,0
4446,3,38,15377.23,2.509742,162.4653,1135.537453,0,1,0,1,0,0,0,0,0,1,0,0
4447,3,46,56868.44,1.193519,222.65,863.525358,1,0,0,0,0,0,0,1,0,1,0,1
4448,4,42,23813.32,6.736871,222.6281,1746.862212,0,0,1,0,0,0,1,0,1,0,0,1
4449,3,62,32383.92,3.033312,162.4689,618.6284163,0,0,1,1,0,0,0,0,0,1,0,1
4450,2,47,5570.57,5.891019,152.4742,1294.614623,0,1,0,0,0,0,0,1,0,1,0,0
4451,3,38,47890.17,5.452285,147.4564,1153.463764,0,1,0,0,1,0,0,0,1,0,0,0
4452,3,45,58187.04,8.342325,114.9509,1377.652033,0,1,0,1,0,0,0,0,0,1,0,0
4453,9,77,14301.62,19.22796,114.9509,2267.103404,0,1,0,0,0,0,1,0,1,0,0,0
4454,1,48,12122.59,6.203352,175.0211,1019.803014,0,1,0,0,0,1,0,0,0,1,0,1
4455,1,75,25130.75,8.867984,197.4876,1089.367201,1,0,0,0,0,0,0,1,1,0,0,0
4456,0,18,25947.16,9.131577,117.4392,1458.027932,0,0,1,0,0,0,1,0,1,0,0,0
4457,1,36,71686.32,23.78115,124.9643,2025.167432,0,0,1,0,1,0,0,0,1,0,0,0
4458,4,40,14912.08,3.575214,225.1457,1616.617211,0,0,1,0,0,0,1,0,0,1,0,1
4459,1,55,45856.05,16.77025,147.4564,2045.813243,0,0,1,1,0,0,0,0,0,1,0,0
4460,3,18,8894.87,2.546083,124.9607,886.9184762,0,1,0,1,0,0,0,0,1,0,0,0
4461,0,61,84292.41,2.477662,232.652,860.9528478,0,0,1,0,0,0,0,1,1,0,0,1
4462,7,62,37029.52,1.871066,215.1591,1360.486206,1,0,0,1,0,0,0,0,1,0,0,1
4463,2,82,28823.65,6.403708,225.1457,1649.105838,1,0,0,0,0,0,0,1,0,1,0,1
4464,2,39,98176.66,10.4983,154.9919,1691.271964,1,0,0,0,1,0,0,0,1,0,0,0
4465,3,31,33568.24,15.85774,149.989,1756.414097,1,0,0,1,0,0,0,0,1,0,0,0
4466,7,54,41931.72,9.894265,214.9525,1338.619611,1,0,0,0,0,0,0,1,1,0,0,0
4467,1,21,20057.8,2.426747,222.6326,1385.269228,0,0,1,0,0,0,1,0,0,1,0,1
4468,1,49,110960.3,9.790274,137.4392,1027.652777,0,1,0,0,1,0,0,0,1,0,0,0
4469,7,42,33338.52,4.419844,149.9621,927.4696678,0,0,1,0,1,0,0,0,0,1,0,1
4470,4,33,1405.18,8.26392,152.4742,1514.229261,0,1,0,1,0,0,0,0,1,0,0,1
4471,1,62,67129.6,8.157412,149.9915,909.7634001,1,0,0,0,0,1,0,0,1,0,0,0
4472,2,88,143794.0,11.42705,184.967,1209.083545,0,0,1,0,0,1,0,0,0,0,1,1
4473,2,36,22082.05,6.681836,142.4855,1019.877653,0,1,0,0,1,0,0,0,1,0,0,0
4474,4,38,32253.23,2.589118,197.484,1351.962079,0,1,0,1,0,0,0,0,0,1,0,1
4475,0,82,100785.5,8.902965,159.9476,1347.567075,0,0,1,0,0,0,1,0,0,1,0,1
4476,2,22,21395.1,5.892496,124.9781,716.9177978,1,0,0,0,1,0,0,0,1,0,0,0
4477,2,46,22922.41,2.577535,139.9568,552.480335,0,1,0,0,0,0,1,0,1,0,0,0
4478,4,37,7588.08,2.820837,182.4538,664.5638593,1,0,0,0,0,0,0,1,1,0,0,1
4479,0,22,57737.27,2.005733,275.1336,960.0935745,0,1,0,0,0,1,0,0,1,0,0,1
4480,0,51,35194.3,11.30633,149.9621,1199.678982,0,1,0,0,0,0,1,0,1,0,0,0
4481,0,73,12409.38,5.364815,152.4907,786.0813559,0,1,0,0,0,0,0,1,0,1,0,1
4482,0,84,14146.51,11.17891,92.45514,1213.57856,0,0,1,0,0,1,0,0,1,0,0,0
4483,1,88,14821.76,7.326372,152.4798,858.2482994,0,1,0,0,0,1,0,0,1,0,0,0
4484,4,64,57588.9,1.204999,197.5169,744.1347048,0,0,1,0,0,1,0,0,0,1,0,1
4485,0,72,39382.66,10.96384,240.1149,1398.087425,0,1,0,1,0,0,0,0,0,1,0,1
4486,0,28,93909.59,12.75395,202.4433,1438.364422,0,1,0,0,1,0,0,0,1,0,0,0
4487,4,25,14738.27,1.1518,182.4676,695.0268746,0,0,1,0,0,0,1,0,0,1,0,1
4488,1,58,83027.06,11.94283,194.9744,1289.865177,0,1,0,0,0,0,0,1,1,0,0,1
4489,0,74,25700.68,2.147261,270.1604,1341.275592,1,0,0,0,0,1,0,0,0,1,0,1
4490,0,87,18148.08,21.72982,235.1555,2757.839041,1,0,0,0,0,1,0,0,1,0,0,1
4491,0,32,8457.83,7.042459,139.983,1228.595252,1,0,0,0,0,1,0,0,1,0,0,1
4492,3,27,29924.06,3.592376,119.9568,1189.261161,1,0,0,0,0,1,0,0,0,1,0,1
4493,4,61,48521.27,15.73713,177.6508,1904.60275,0,1,0,0,0,0,0,1,1,0,0,0
4494,9,30,13556.67,6.831686,232.6415,1491.790762,0,0,1,0,0,1,0,0,0,1,0,1
4495,1,60,45091.73,12.94793,144.9607,1126.457158,1,0,0,0,0,0,0,1,1,0,0,0
4496,1,81,55861.93,2.284487,212.6415,1119.209524,0,1,0,1,0,0,0,0,0,1,0,1
4497,0,83,13133.15,12.2964,139.9875,1459.899487,1,0,0,0,0,0,0,1,1,0,0,1
4498,3,63,16966.71,1.655301,117.4392,837.3072679,0,1,0,1,0,0,0,0,0,1,0,1
4499,1,50,54507.76,19.69566,172.5104,1876.809732,1,0,0,0,0,0,1,0,1,0,0,0
4500,3,45,30502.48,7.521969,192.4404,1129.471568,0,1,0,1,0,0,0,0,0,1,0,1
4501,1,30,17739.09,5.123883,194.9663,1418.327071,0,0,1,0,0,0,1,0,0,1,0,1
4502,0,87,348.67,14.86376,202.6362,2089.529125,0,1,0,0,0,1,0,0,0,1,0,1
4503,1,70,70656.34,5.141927,182.497,708.4028154,0,1,0,0,0,0,1,0,1,0,0,0
4504,0,28,30661.99,1.554749,172.4441,489.2316753,0,1,0,1,0,0,0,0,1,0,0,0
4505,2,45,75255.33,10.50995,114.9658,1176.673652,0,1,0,0,0,1,0,0,0,1,0,0
4506,1,35,114401.9,15.12559,167.4847,2229.929037,1,0,0,0,0,0,0,1,0,1,0,0
4507,4,37,9447.9,5.113589,129.9483,1241.024324,0,0,1,0,1,0,0,0,0,1,0,0
4508,0,50,25990.9,10.88666,147.4421,1129.578351,1,0,0,0,1,0,0,0,0,1,0,1
4509,1,34,22492.61,4.343093,139.9349,1137.986536,0,0,1,0,1,0,0,0,1,0,0,0
4510,7,58,23346.19,7.470963,117.4392,1453.3619,0,0,1,0,0,1,0,0,0,1,0,0
4511,3,42,84035.13,13.36689,117.472,1456.609727,1,0,0,0,0,0,0,1,0,1,0,0
4512,2,63,27432.43,2.596868,127.5067,410.7703918,0,0,1,1,0,0,0,0,1,0,0,1
4513,1,78,30351.92,7.685406,107.482,1057.31153,1,0,0,1,0,0,0,0,1,0,0,0
4514,7,89,22290.4,5.379951,257.6375,1640.268544,0,0,1,0,0,0,0,1,1,0,0,1
4515,3,18,21768.05,8.387889,174.9755,1377.344633,0,0,1,1,0,0,0,0,0,1,0,1
4516,0,89,17072.33,8.561641,184.9647,984.7206752,0,1,0,1,0,0,0,0,0,1,0,0
4517,10,66,61921.5,17.24595,132.466,2399.954293,1,0,0,0,0,1,0,0,0,1,0,0
4518,2,53,15625.86,4.457562,94.97283,983.5423493,0,0,1,0,0,0,0,1,0,1,0,1
4519,1,44,34790.72,22.28926,104.9629,2068.186228,0,1,0,0,0,1,0,0,1,0,0,0
4520,4,66,118179.2,3.77596,182.4676,775.6207448,0,0,1,0,0,0,0,1,0,1,0,1
4521,1,85,38644.0,29.30064,147.4713,2626.362759,0,0,1,0,0,0,0,1,0,1,0,0
4522,2,62,72453.23,10.32752,214.9663,1274.789671,0,1,0,0,0,0,0,1,1,0,0,0
4523,1,28,23660.82,7.668017,214.9525,1139.028165,0,0,1,1,0,0,0,0,0,1,0,1
4524,3,55,12526.34,7.461144,129.9483,1296.523969,1,0,0,0,0,0,0,1,1,0,0,0
4525,2,55,79125.31,10.07469,147.4564,1527.978319,1,0,0,0,1,0,0,0,0,1,0,0
4526,0,59,15840.4,1.692565,154.9755,1015.460451,0,0,1,1,0,0,0,0,0,1,0,1
4527,0,28,13366.53,15.54856,204.9634,1835.681416,1,0,0,0,0,1,0,0,0,1,0,0
4528,2,38,48364.58,4.18206,127.4421,1094.624835,0,0,1,0,0,1,0,0,0,1,0,0
4529,1,79,94353.42,5.260996,129.9778,945.5437173,0,1,0,0,0,1,0,0,0,0,1,1
4530,1,34,66249.33,4.480346,149.9447,1127.193482,0,0,1,0,0,1,0,0,1,0,0,0
4531,9,61,35831.39,8.652909,142.4526,1771.134878,0,0,1,1,0,0,0,0,0,1,0,0
4532,2,71,93402.26,10.65198,232.624,1855.20004,0,1,0,1,0,0,0,0,0,1,0,1
4533,0,89,33004.01,7.957264,242.6435,1194.31166,0,0,1,0,0,0,1,0,0,1,0,1
4534,1,74,10992.6,15.4522,112.4551,1213.799389,1,0,0,0,0,0,0,1,1,0,0,0
4535,4,39,43769.45,18.07558,172.4871,2082.760575,0,1,0,0,0,0,0,1,1,0,0,1
4536,1,84,42889.58,21.55836,144.9607,1835.575859,0,0,1,0,0,1,0,0,0,1,0,0
4537,0,57,12204.42,14.0669,192.4567,1443.483853,1,0,0,1,0,0,0,0,0,1,0,0
4538,0,64,41895.1,14.54834,159.9942,1458.518135,0,0,1,0,0,0,0,1,1,0,0,1
4539,4,43,14233.75,8.592449,137.4616,1099.38854,1,0,0,0,0,0,1,0,1,0,0,0
4540,1,76,22935.18,19.84947,92.45514,2063.325487,0,1,0,0,0,0,0,1,0,1,0,0
4541,2,53,21579.33,4.83427,257.6549,1159.364961,1,0,0,0,0,1,0,0,1,0,0,1
4542,0,75,26811.22,3.11391,225.1457,1340.927976,0,1,0,1,0,0,0,0,0,1,0,1
4543,9,30,85003.51,22.05688,197.6288,2696.777135,0,0,1,0,0,1,0,0,1,0,0,0
4544,2,78,3598.04,10.35346,184.9496,1640.315966,0,0,1,0,0,1,0,0,0,1,0,0
4545,4,22,69497.03,6.506483,149.9778,917.1665939,1,0,0,0,0,0,1,0,1,0,0,0
4546,3,32,41207.42,17.95045,162.4538,2303.354723,1,0,0,0,1,0,0,0,1,0,0,0
4547,0,78,14825.22,6.214398,174.9699,1251.894626,0,0,1,0,0,1,0,0,0,1,0,1
4548,10,56,22142.61,14.66847,184.9715,1880.004543,0,1,0,0,0,0,1,0,0,1,0,1
4549,1,79,69833.88,5.628186,182.447,650.4414677,1,0,0,0,1,0,0,0,1,0,0,1
4550,1,68,60288.26,10.5771,149.9447,1515.274871,0,1,0,0,0,0,1,0,1,0,0,0
4551,4,58,55582.0,11.42464,197.5169,1518.895794,1,0,0,0,0,1,0,0,1,0,0,1
4552,4,48,12224.95,3.367303,157.4836,558.284596,0,0,1,0,0,0,1,0,1,0,0,1
4553,4,70,6980.4,3.071976,102.4746,398.8495205,0,0,1,0,0,0,0,1,1,0,0,1
4554,3,67,27127.55,3.246478,117.472,545.3992275,0,0,1,0,0,0,1,0,0,1,0,0
4555,1,24,15544.73,5.798779,187.656,1129.173931,0,1,0,0,0,0,1,0,1,0,0,1
4556,4,44,64963.05,13.23966,127.4601,1735.029687,1,0,0,0,0,0,1,0,1,0,0,0
4557,1,51,48170.55,18.44435,129.9598,2182.755951,1,0,0,0,0,1,0,0,1,0,0,1
4558,0,54,23918.86,2.941261,152.466,498.8080579,1,0,0,0,0,0,1,0,1,0,0,0
4559,1,24,33281.77,21.07565,162.4608,2673.10157,0,1,0,0,0,0,1,0,0,1,0,0
4560,2,39,71032.95,12.09048,112.4844,1155.835028,0,1,0,1,0,0,0,0,1,0,0,0
4561,1,75,71503.36,11.76248,237.6549,2037.626802,0,0,1,0,0,0,0,1,1,0,0,1
4562,1,70,7257.49,2.691911,167.4564,347.3046722,1,0,0,0,0,1,0,0,1,0,0,1
4563,0,36,21092.07,6.999666,232.6415,1161.766944,0,1,0,0,0,0,0,1,1,0,0,1
4564,5,47,68629.48,3.896108,179.9794,729.6672295,0,0,1,0,0,0,0,1,1,0,0,0
